token	specif
分布	-0.8696578673955151
布达佩斯	-0.8696578673955151
疑惑	-0.8696578673955151
近期	-0.8696578673955151
感情	-0.8696578673955151
开发性	-0.8696578673955151
公约	-0.8696578673955151
林桂军	-0.8696578673955151
一枝独秀	-0.8696578673955151
地产	-0.8696578673955151
绿色	-0.8696578673955151
西伯利亚	-0.8696578673955151
全力支持	-0.8696578673955151
各省	-0.8696578673955151
实处	-0.8696578673955151
创始	-0.8696578673955151
送电	-0.8696578673955151
马尔代夫	-0.8696578673955151
赢得	-0.8696578673955151
环境保护	-0.8696578673955151
这座	-0.8696578673955151
无法	-0.8696578673955151
步伐	-0.8696578673955151
股权	-0.8696578673955151
感受	-0.8696578673955151
暨	-0.8696578673955151
总体	-0.8696578673955151
巴	-0.8696578673955151
依赖	-0.8696578673955151
着力	-0.8696578673955151
实质性	-0.8696578673955151
双边关系	-0.8696578673955151
推出	-0.8696578673955151
装机容量	-0.8696578673955151
中共	-0.8696578673955151
关键词	-0.8696578673955151
注重	-0.8696578673955151
回	-0.8696578673955151
孩子	-0.8696578673955151
大有可为	-0.8696578673955151
唤醒	-0.8696578673955151
群体	-0.8696578673955151
实施方案	-0.8696578673955151
重启	-0.8696578673955151
建交	-0.8696578673955151
良性	-0.8696578673955151
十国集团	-0.8696578673955151
宪章	-0.8696578673955151
联合声明	-0.8696578673955151
互联网	-0.8696578673955151
流向	-0.8696578673955151
夫斯	-0.8696578673955151
边界	-0.8696578673955151
阿拉伯国家联盟	-0.8696578673955151
相知	-0.8696578673955151
南非	-0.8696578673955151
承揽	-0.8696578673955151
逐年	-0.8696578673955151
蕴含	-0.8696578673955151
每周	-0.8696578673955151
感谢	-0.8696578673955151
河畔	-0.8696578673955151
据统计	-0.8696578673955151
石化	-0.8696578673955151
生物	-0.8696578673955151
高达	-0.8696578673955151
广大	-0.8696578673955151
燃煤	-0.8696578673955151
顺利完成	-0.8696578673955151
相互尊重	-0.8696578673955151
依托	-0.8696578673955151
互学	-0.8696578673955151
载体	-0.8696578673955151
媒体报道	-0.8696578673955151
哈铁	-0.8696578673955151
主体工程	-0.8696578673955151
评级	-0.8696578673955151
投融资	-0.8696578673955151
万吨	-0.8696578673955151
联邦	-0.8696578673955151
培训中心	-0.8696578673955151
供气	-0.8696578673955151
延布	-0.8696578673955151
融汇	-0.8696578673955151
院长	-0.8696578673955151
各界	-0.8696578673955151
博鳌	-0.8696578673955151
准备	-0.8696578673955151
华顿	-0.8696578673955151
竞争力	-0.8696578673955151
雄杰	-0.8696578673955151
伊乔	-0.8696578673955151
检疫	-0.8696578673955151
炼厂	-0.8696578673955151
控股	-0.8696578673955151
黄埔	-0.8696578673955151
署名文章	-0.8696578673955151
鲁	-0.8696578673955151
游客	-0.8696578673955151
保利	-0.8696578673955151
2020	-0.8696578673955151
动工	-0.8696578673955151
孟中印	-0.8696578673955151
影响力	-0.8696578673955151
半自动化	-0.8696578673955151
增强	-0.8696578673955151
比雷埃夫斯	-0.8696578673955151
03	-0.8696578673955151
消除	-0.8696578673955151
一步	-0.8696578673955151
博弈	-0.8696578673955151
条路	-0.8696578673955151
态势	-0.8696578673955151
张松声	-0.8696578673955151
互联	-0.8696578673955151
电力公司	-0.8696578673955151
这为	-0.8696578673955151
余项	-0.8696578673955151
理事会	-0.8696578673955151
单位	-0.8696578673955151
本币	-0.8696578673955151
亿立方米	-0.8696578673955151
省区市	-0.8696578673955151
意识形态	-0.8696578673955151
发车	-0.8696578673955151
首趟	-0.8696578673955151
汽车	-0.8696578673955151
扎实	-0.8696578673955151
中转	-0.8696578673955151
层面	-0.8696578673955151
塔尔	-0.8696578673955151
伦敦	-0.8696578673955151
收入	-0.8696578673955151
打基础	-0.8696578673955151
多公里	-0.8696578673955151
副校长	-0.8696578673955151
参会	-0.8696578673955151
致辞	-0.8696578673955151
全天候	-0.8696578673955151
首访	-0.8696578673955151
授权	-0.8696578673955151
地缘	-0.8696578673955151
力度	-0.8696578673955151
伊利	-0.8696578673955151
本着	-0.8696578673955151
依然	-0.8696578673955151
峰会	-0.8696578673955151
本报记者	-0.8696578673955151
国雄	-0.8696578673955151
航空航天	-0.8696578673955151
土耳其政府	-0.8696578673955151
山海	-0.8696578673955151
阿拉伯语	-0.8696578673955151
正确	-0.8696578673955151
学院	-0.8696578673955151
权威	-0.8696578673955151
先行	-0.8696578673955151
跑车	-0.8696578673955151
相交	-0.8696578673955151
一直	-0.7898061938448976
体现	-0.7898061938448976
每年	-0.7898061938448976
码头	-0.7898061938448976
实际	-0.7898061938448976
看来	-0.7898061938448976
机会	-0.7546578756026695
东南亚	-0.7546578756026695
诸多	-0.7121470084372923
范围	-0.7121470084372923
动力	-0.6900136017710201
建议	-0.6900136017710201
两大	-0.6900136017710201
制定	-0.6900136017710201
继	-0.6900136017710201
什么	-0.6900136017710201
召开	-0.6900136017710201
印度尼西亚	-0.6900136017710201
对华	-0.6900136017710201
要素	-0.6900136017710201
教授	-0.6900136017710201
总额	-0.6900136017710201
事业	-0.6900136017710201
为主	-0.6900136017710201
大门	-0.6900136017710201
海洋	-0.6900136017710201
海湾	-0.6900136017710201
初期	-0.6900136017710201
压力	-0.6900136017710201
针对	-0.6900136017710201
系统	-0.6900136017710201
相连	-0.6900136017710201
互相	-0.6900136017710201
接受	-0.6753996587129371
方面	-0.6725574847424421
代表	-0.657686103828226
港口	-0.6561411945172286
4	-0.6558323991675687
方向	-0.6168054726142495
40	-0.6047893176948276
当地	-0.6028801921774559
具有	-0.5984624712568444
我	-0.5846611633177974
之行	-0.5797669200288935
互派	-0.5797669200288935
伊朗核	-0.5797669200288935
以期	-0.5797669200288935
投资规模	-0.5797669200288935
娓娓道来	-0.5797669200288935
＋	-0.5797669200288935
承诺	-0.5797669200288935
得天独厚	-0.5797669200288935
停电	-0.5797669200288935
播撒	-0.5797669200288935
多家	-0.5797669200288935
郭承真	-0.5797669200288935
就此	-0.5797669200288935
畅谈	-0.5797669200288935
落	-0.5797669200288935
缩影	-0.5797669200288935
更新换代	-0.5797669200288935
合法席位	-0.5797669200288935
卡特	-0.5797669200288935
主流	-0.5797669200288935
的话	-0.5797669200288935
重大突破	-0.5797669200288935
推介	-0.5797669200288935
1.34	-0.5797669200288935
显现	-0.5797669200288935
运输局	-0.5797669200288935
本质	-0.5797669200288935
社交	-0.5797669200288935
卸货	-0.5797669200288935
评估	-0.5797669200288935
Jakim	-0.5797669200288935
充满	-0.5797669200288935
全体	-0.5797669200288935
信用	-0.5797669200288935
索尔达	-0.5797669200288935
设想	-0.5797669200288935
3400	-0.5797669200288935
离岸	-0.5797669200288935
紧密结合	-0.5797669200288935
华	-0.5797669200288935
输油	-0.5797669200288935
社会制度	-0.5797669200288935
今年以来	-0.5797669200288935
内政	-0.5797669200288935
圆	-0.5797669200288935
王磊	-0.5797669200288935
刚刚	-0.5797669200288935
路标	-0.5797669200288935
澳大利亚	-0.5797669200288935
经营权	-0.5797669200288935
办事处	-0.5797669200288935
部署	-0.5797669200288935
国企	-0.5797669200288935
长效	-0.5797669200288935
小利	-0.5797669200288935
首届	-0.5797669200288935
大利	-0.5797669200288935
能源安全	-0.5797669200288935
蔓延	-0.5797669200288935
电能	-0.5797669200288935
中伊共	-0.5797669200288935
功夫	-0.5797669200288935
质量	-0.5797669200288935
抓好	-0.5797669200288935
下行	-0.5797669200288935
以色列	-0.5797669200288935
在建	-0.5797669200288935
聚焦	-0.5797669200288935
在实践中	-0.5797669200288935
甲壳虫	-0.5797669200288935
107	-0.5797669200288935
快速	-0.5797669200288935
谋求	-0.5797669200288935
移交	-0.5797669200288935
金融业	-0.5797669200288935
作出贡献	-0.5797669200288935
走向世界	-0.5797669200288935
桶	-0.5797669200288935
联运	-0.5797669200288935
马明	-0.5797669200288935
港务局	-0.5797669200288935
重点项目	-0.5797669200288935
建设者	-0.5797669200288935
振兴	-0.5797669200288935
共计	-0.5797669200288935
法曲尔	-0.5797669200288935
国家主权	-0.5797669200288935
兴奋	-0.5797669200288935
克港	-0.5797669200288935
雄心	-0.5797669200288935
工行	-0.5797669200288935
发出	-0.5797669200288935
手说	-0.5797669200288935
小学	-0.5797669200288935
四好	-0.5797669200288935
之下	-0.5797669200288935
公正	-0.5797669200288935
跨	-0.5797669200288935
万多个	-0.5797669200288935
超高	-0.5797669200288935
紧邻	-0.5797669200288935
D	-0.5797669200288935
北非地区	-0.5797669200288935
中国人民大学	-0.5797669200288935
开年	-0.5797669200288935
行将	-0.5797669200288935
特区	-0.5797669200288935
方针	-0.5797669200288935
英格兰	-0.5797669200288935
新闻出版	-0.5797669200288935
禀赋	-0.5797669200288935
02	-0.5797669200288935
协会	-0.5797669200288935
之问	-0.5797669200288935
贾尼	-0.5797669200288935
极端主义	-0.5797669200288935
油价	-0.5797669200288935
托起	-0.5797669200288935
首单	-0.5797669200288935
地面	-0.5797669200288935
相望	-0.5797669200288935
文章	-0.5797669200288935
大局	-0.5797669200288935
926.4	-0.5797669200288935
负荷	-0.5797669200288935
董事会	-0.5797669200288935
债务	-0.5797669200288935
邀请	-0.5797669200288935
享受	-0.5797669200288935
学生	-0.5797669200288935
破解	-0.5797669200288935
国务院新闻办公室	-0.5797669200288935
好消息	-0.5797669200288935
陆港	-0.5797669200288935
专列	-0.5797669200288935
迹象	-0.5797669200288935
种子	-0.5797669200288935
疾病	-0.5797669200288935
马队	-0.5797669200288935
议程	-0.5797669200288935
思维	-0.5797669200288935
讲台	-0.5797669200288935
主骨架	-0.5797669200288935
亚投	-0.5797669200288935
曹志安	-0.5797669200288935
港湾	-0.5797669200288935
奏响	-0.5797669200288935
黄培昭	-0.5797669200288935
广场	-0.5797669200288935
一大	-0.5797669200288935
街道	-0.5797669200288935
生产国	-0.5797669200288935
奖学金	-0.5797669200288935
千米	-0.5797669200288935
结构调整	-0.5797669200288935
现场	-0.5797669200288935
关心	-0.5797669200288935
容克	-0.5797669200288935
在讲话中	-0.5797669200288935
开花结果	-0.5797669200288935
受理	-0.5797669200288935
曼谷	-0.5797669200288935
征程	-0.5797669200288935
紧紧抓住	-0.5797669200288935
连结	-0.5797669200288935
访问期间	-0.5797669200288935
零	-0.5797669200288935
橙线	-0.5797669200288935
罗娃	-0.5797669200288935
接管	-0.5797669200288935
这场	-0.5797669200288935
合同额	-0.5797669200288935
尤为重要	-0.5797669200288935
增长幅度	-0.5797669200288935
亚非	-0.5797669200288935
坐标	-0.5797669200288935
经济学	-0.5797669200288935
分行	-0.5797669200288935
科技领域	-0.5797669200288935
煤炭资源	-0.5797669200288935
巴中	-0.5797669200288935
电子商务	-0.5797669200288935
张保中	-0.5797669200288935
纳木纳	-0.5797669200288935
纲要	-0.5797669200288935
引用	-0.5797669200288935
青少年	-0.5797669200288935
发往	-0.5797669200288935
应急	-0.5797669200288935
骨干	-0.5797669200288935
01	-0.5797669200288935
届时	-0.5797669200288935
始终不渝	-0.5797669200288935
鱼子酱	-0.5797669200288935
陆联国	-0.5797669200288935
真诚	-0.5797669200288935
首任	-0.5797669200288935
树木	-0.5797669200288935
导报	-0.5797669200288935
诠释	-0.5797669200288935
肆虐	-0.5797669200288935
塔拉	-0.5797669200288935
90%	-0.5797669200288935
船运	-0.5797669200288935
并且	-0.5797669200288935
春天	-0.5797669200288935
检阅	-0.5797669200288935
攻坚	-0.5797669200288935
讲述	-0.5797669200288935
安理会常任理事国	-0.5797669200288935
承担	-0.5797669200288935
国际形势	-0.5797669200288935
一场	-0.5797669200288935
危险	-0.5797669200288935
互不干涉	-0.5797669200288935
热点问题	-0.5797669200288935
英国人	-0.5797669200288935
观众	-0.5797669200288935
崭新	-0.5797669200288935
亚太经合组织	-0.5797669200288935
驶向	-0.5797669200288935
名片	-0.5797669200288935
建材	-0.5797669200288935
互补	-0.5797669200288935
总裁	-0.5797669200288935
大步	-0.5797669200288935
华人	-0.5797669200288935
高燕	-0.5797669200288935
嘉宾	-0.5797669200288935
临港	-0.5797669200288935
制裁	-0.5797669200288935
旅	-0.5797669200288935
铁路网	-0.5797669200288935
罢工	-0.5797669200288935
以内	-0.5797669200288935
外方	-0.5797669200288935
洽谈	-0.5797669200288935
税收	-0.5797669200288935
泰达	-0.5797669200288935
名副其实	-0.5797669200288935
立足于	-0.5797669200288935
好评	-0.5797669200288935
满洲里	-0.5797669200288935
中长期	-0.5797669200288935
人力资源	-0.5797669200288935
百花齐放	-0.5797669200288935
以点带面	-0.5797669200288935
民智	-0.5797669200288935
中埃共	-0.5797669200288935
坚决	-0.5797669200288935
阿卜杜勒	-0.5797669200288935
内在	-0.5797669200288935
债券	-0.5797669200288935
输气	-0.5797669200288935
乏力	-0.5797669200288935
化解	-0.5797669200288935
搭起	-0.5797669200288935
危机	-0.5797669200288935
高速铁路	-0.5797669200288935
传染性	-0.5797669200288935
理政	-0.5797669200288935
落后	-0.5797669200288935
标杆	-0.5797669200288935
煤田	-0.5797669200288935
朝着	-0.5797669200288935
全球性	-0.5797669200288935
消费市场	-0.5797669200288935
权益	-0.5797669200288935
技术标准	-0.5797669200288935
进驻	-0.5797669200288935
中央政治局常委	-0.5797669200288935
窗口	-0.5797669200288935
体会	-0.5797669200288935
驼铃	-0.5797669200288935
税金	-0.5797669200288935
100%	-0.5797669200288935
不足	-0.5797669200288935
历史性	-0.5797669200288935
中沙共	-0.5797669200288935
展览	-0.5797669200288935
购电	-0.5797669200288935
将来	-0.5797669200288935
额度	-0.5797669200288935
份	-0.5797669200288935
一趟	-0.5797669200288935
缩短	-0.5797669200288935
秘鲁	-0.5797669200288935
达伊	-0.5797669200288935
连东	-0.5797669200288935
李颖	-0.5797669200288935
差距	-0.5797669200288935
非洲地区	-0.5797669200288935
新兴国家	-0.5797669200288935
动员	-0.5797669200288935
1.4	-0.5797669200288935
目光	-0.5797669200288935
出境	-0.5797669200288935
荒漠化	-0.5797669200288935
共鸣	-0.5797669200288935
国际化	-0.5797669200288935
士山	-0.5797669200288935
思路	-0.5797669200288935
上善若水	-0.5797669200288935
货币	-0.5797669200288935
谚语	-0.5797669200288935
公立	-0.5797669200288935
专注	-0.5797669200288935
费雷	-0.5797669200288935
构成	-0.5797669200288935
主导作用	-0.5797669200288935
哲学范畴	-0.5797669200288935
煤矿	-0.5797669200288935
谈及	-0.5797669200288935
深层次	-0.5797669200288935
朱	-0.5797669200288935
谋发展	-0.5797669200288935
经济学家	-0.5797669200288935
专家学者	-0.5797669200288935
想起	-0.5797669200288935
下半年	-0.5797669200288935
要津	-0.5797669200288935
利兹	-0.5797669200288935
哈维连	-0.5797669200288935
亚洲地区	-0.5797669200288935
搭便车	-0.5797669200288935
信用证	-0.5797669200288935
秉承	-0.5797669200288935
抱团	-0.5797669200288935
资产	-0.5797669200288935
画卷	-0.5797669200288935
含金量	-0.5797669200288935
升级换代	-0.5797669200288935
交而通	-0.5797669200288935
世界报	-0.5797669200288935
穆赫辛	-0.5797669200288935
牵头	-0.5797669200288935
年秋	-0.5797669200288935
相互支持	-0.5797669200288935
厄尔	-0.5797669200288935
去年底	-0.5797669200288935
国际制裁	-0.5797669200288935
水力	-0.5797669200288935
拔地而起	-0.5797669200288935
杜达	-0.5797669200288935
去往	-0.5797669200288935
方	-0.5797669200288935
重头戏	-0.5797669200288935
翕然	-0.5797669200288935
爱情	-0.5797669200288935
吸收外资	-0.5797669200288935
电力设备	-0.5797669200288935
900	-0.5797669200288935
中华民族	-0.5797669200288935
科研	-0.5797669200288935
匈塞	-0.5797669200288935
陈欢	-0.5797669200288935
宋沙瓦	-0.5797669200288935
租赁	-0.5797669200288935
翻译成	-0.5797669200288935
接西	-0.5797669200288935
像是	-0.5797669200288935
卡塔尔	-0.5797669200288935
父母	-0.5797669200288935
